Date;Hour;Station;Ridership
2025-09-20;0;Pattanagere;11
2025-09-20;1;Pattanagere;0
2025-09-20;2;Pattanagere;0
2025-09-20;3;Pattanagere;0
2025-09-20;4;Pattanagere;0
2025-09-20;5;Pattanagere;11
2025-09-20;6;Pattanagere;41
2025-09-20;7;Pattanagere;72
2025-09-20;8;Pattanagere;188
2025-09-20;9;Pattanagere;184
2025-09-20;10;Pattanagere;211
2025-09-20;11;Pattanagere;142
2025-09-20;12;Pattanagere;168
2025-09-20;13;Pattanagere;184
2025-09-20;14;Pattanagere;204
2025-09-20;15;Pattanagere;215
2025-09-20;16;Pattanagere;270
2025-09-20;17;Pattanagere;332
2025-09-20;18;Pattanagere;418
2025-09-20;19;Pattanagere;402
2025-09-20;20;Pattanagere;342
2025-09-20;21;Pattanagere;225
2025-09-20;22;Pattanagere;151
2025-09-20;23;Pattanagere;61
2025-09-20;0;Pattandur Agrahara;14
2025-09-20;1;Pattandur Agrahara;0
2025-09-20;2;Pattandur Agrahara;0
2025-09-20;3;Pattandur Agrahara;0
2025-09-20;4;Pattandur Agrahara;0
2025-09-20;5;Pattandur Agrahara;4
2025-09-20;6;Pattandur Agrahara;36
2025-09-20;7;Pattandur Agrahara;102
2025-09-20;8;Pattandur Agrahara;187
2025-09-20;9;Pattandur Agrahara;385
2025-09-20;10;Pattandur Agrahara;287
2025-09-20;11;Pattandur Agrahara;252
2025-09-20;12;Pattandur Agrahara;221
2025-09-20;13;Pattandur Agrahara;193
2025-09-20;14;Pattandur Agrahara;197
2025-09-20;15;Pattandur Agrahara;179
2025-09-20;16;Pattandur Agrahara;200
2025-09-20;17;Pattandur Agrahara;211
2025-09-20;18;Pattandur Agrahara;409
2025-09-20;19;Pattandur Agrahara;327
2025-09-20;20;Pattandur Agrahara;284
2025-09-20;21;Pattandur Agrahara;250
2025-09-20;22;Pattandur Agrahara;184
2025-09-20;23;Pattandur Agrahara;87
2025-09-20;0;Peenya;6
2025-09-20;1;Peenya;0
2025-09-20;2;Peenya;0
2025-09-20;3;Peenya;0
2025-09-20;4;Peenya;0
2025-09-20;5;Peenya;11
2025-09-20;6;Peenya;19
2025-09-20;7;Peenya;91
2025-09-20;8;Peenya;185
2025-09-20;9;Peenya;222
2025-09-20;10;Peenya;139
2025-09-20;11;Peenya;135
2025-09-20;12;Peenya;167
2025-09-20;13;Peenya;168
2025-09-20;14;Peenya;177
2025-09-20;15;Peenya;219
2025-09-20;16;Peenya;219
2025-09-20;17;Peenya;272
2025-09-20;18;Peenya;340
2025-09-20;19;Peenya;330
2025-09-20;20;Peenya;290
2025-09-20;21;Peenya;244
2025-09-20;22;Peenya;137
2025-09-20;23;Peenya;55
2025-09-20;0;Peenya Industry;0
2025-09-20;1;Peenya Industry;0
2025-09-20;2;Peenya Industry;0
2025-09-20;3;Peenya Industry;0
2025-09-20;4;Peenya Industry;0
2025-09-20;5;Peenya Industry;15
2025-09-20;6;Peenya Industry;11
2025-09-20;7;Peenya Industry;62
2025-09-20;8;Peenya Industry;189
2025-09-20;9;Peenya Industry;177
2025-09-20;10;Peenya Industry;128
2025-09-20;11;Peenya Industry;101
2025-09-20;12;Peenya Industry;82
2025-09-20;13;Peenya Industry;94
2025-09-20;14;Peenya Industry;89
2025-09-20;15;Peenya Industry;91
2025-09-20;16;Peenya Industry;77
2025-09-20;17;Peenya Industry;127
2025-09-20;18;Peenya Industry;161
2025-09-20;19;Peenya Industry;165
2025-09-20;20;Peenya Industry;130
2025-09-20;21;Peenya Industry;88
2025-09-20;22;Peenya Industry;46
2025-09-20;23;Peenya Industry;38
2025-09-20;0;Ragigudda;6
2025-09-20;1;Ragigudda;0
2025-09-20;2;Ragigudda;0
2025-09-20;3;Ragigudda;0
2025-09-20;4;Ragigudda;0
2025-09-20;5;Ragigudda;0
2025-09-20;6;Ragigudda;8
2025-09-20;7;Ragigudda;50
2025-09-20;8;Ragigudda;157
2025-09-20;9;Ragigudda;157
2025-09-20;10;Ragigudda;206
2025-09-20;11;Ragigudda;211
2025-09-20;12;Ragigudda;246
2025-09-20;13;Ragigudda;157
2025-09-20;14;Ragigudda;186
2025-09-20;15;Ragigudda;141
2025-09-20;16;Ragigudda;149
2025-09-20;17;Ragigudda;235
2025-09-20;18;Ragigudda;297
2025-09-20;19;Ragigudda;236
2025-09-20;20;Ragigudda;141
2025-09-20;21;Ragigudda;78
2025-09-20;22;Ragigudda;51
2025-09-20;23;Ragigudda;32
2025-09-20;0;Rajajinagar;0
2025-09-20;1;Rajajinagar;0
2025-09-20;2;Rajajinagar;0
2025-09-20;3;Rajajinagar;0
2025-09-20;4;Rajajinagar;0
2025-09-20;5;Rajajinagar;29
2025-09-20;6;Rajajinagar;69
2025-09-20;7;Rajajinagar;217
2025-09-20;8;Rajajinagar;507
2025-09-20;9;Rajajinagar;829
2025-09-20;10;Rajajinagar;657
2025-09-20;11;Rajajinagar;595
2025-09-20;12;Rajajinagar;708
2025-09-20;13;Rajajinagar;728
2025-09-20;14;Rajajinagar;726
2025-09-20;15;Rajajinagar;768
2025-09-20;16;Rajajinagar;712
2025-09-20;17;Rajajinagar;845
2025-09-20;18;Rajajinagar;1209
2025-09-20;19;Rajajinagar;1089
2025-09-20;20;Rajajinagar;849
2025-09-20;21;Rajajinagar;637
2025-09-20;22;Rajajinagar;361
2025-09-20;23;Rajajinagar;163
2025-09-20;0;Rajarajeshwari Nagar;11
2025-09-20;1;Rajarajeshwari Nagar;0
2025-09-20;2;Rajarajeshwari Nagar;0
2025-09-20;3;Rajarajeshwari Nagar;0
2025-09-20;4;Rajarajeshwari Nagar;0
2025-09-20;5;Rajarajeshwari Nagar;19
2025-09-20;6;Rajarajeshwari Nagar;59
2025-09-20;7;Rajarajeshwari Nagar;104
2025-09-20;8;Rajarajeshwari Nagar;271
2025-09-20;9;Rajarajeshwari Nagar;236
2025-09-20;10;Rajarajeshwari Nagar;226
2025-09-20;11;Rajarajeshwari Nagar;299
2025-09-20;12;Rajarajeshwari Nagar;277
2025-09-20;13;Rajarajeshwari Nagar;375
2025-09-20;14;Rajarajeshwari Nagar;376
2025-09-20;15;Rajarajeshwari Nagar;387
2025-09-20;16;Rajarajeshwari Nagar;359
2025-09-20;17;Rajarajeshwari Nagar;516
2025-09-20;18;Rajarajeshwari Nagar;573
2025-09-20;19;Rajarajeshwari Nagar;566
2025-09-20;20;Rajarajeshwari Nagar;415
2025-09-20;21;Rajarajeshwari Nagar;286
2025-09-20;22;Rajarajeshwari Nagar;170
2025-09-20;23;Rajarajeshwari Nagar;74
2025-09-20;0;Rashtreeya Vidyalaya Road;0
2025-09-20;1;Rashtreeya Vidyalaya Road;0
2025-09-20;2;Rashtreeya Vidyalaya Road;0
2025-09-20;3;Rashtreeya Vidyalaya Road;0
2025-09-20;4;Rashtreeya Vidyalaya Road;0
2025-09-20;5;Rashtreeya Vidyalaya Road;13
2025-09-20;6;Rashtreeya Vidyalaya Road;59
2025-09-20;7;Rashtreeya Vidyalaya Road;196
2025-09-20;8;Rashtreeya Vidyalaya Road;624
2025-09-20;9;Rashtreeya Vidyalaya Road;984
2025-09-20;10;Rashtreeya Vidyalaya Road;823
2025-09-20;11;Rashtreeya Vidyalaya Road;609
2025-09-20;12;Rashtreeya Vidyalaya Road;586
2025-09-20;13;Rashtreeya Vidyalaya Road;584
2025-09-20;14;Rashtreeya Vidyalaya Road;594
2025-09-20;15;Rashtreeya Vidyalaya Road;584
2025-09-20;16;Rashtreeya Vidyalaya Road;643
2025-09-20;17;Rashtreeya Vidyalaya Road;603
2025-09-20;18;Rashtreeya Vidyalaya Road;746
2025-09-20;19;Rashtreeya Vidyalaya Road;668
2025-09-20;20;Rashtreeya Vidyalaya Road;442
2025-09-20;21;Rashtreeya Vidyalaya Road;328
2025-09-20;22;Rashtreeya Vidyalaya Road;225
2025-09-20;23;Rashtreeya Vidyalaya Road;90
2025-09-20;0;Sandal Soap Factory;1
2025-09-20;1;Sandal Soap Factory;0
2025-09-20;2;Sandal Soap Factory;0
2025-09-20;3;Sandal Soap Factory;0
2025-09-20;4;Sandal Soap Factory;0
2025-09-20;5;Sandal Soap Factory;23
2025-09-20;6;Sandal Soap Factory;72
2025-09-20;7;Sandal Soap Factory;197
2025-09-20;8;Sandal Soap Factory;500
2025-09-20;9;Sandal Soap Factory;804
2025-09-20;10;Sandal Soap Factory;764
2025-09-20;11;Sandal Soap Factory;830
2025-09-20;12;Sandal Soap Factory;1085
2025-09-20;13;Sandal Soap Factory;871
2025-09-20;14;Sandal Soap Factory;818
2025-09-20;15;Sandal Soap Factory;1004
2025-09-20;16;Sandal Soap Factory;960
2025-09-20;17;Sandal Soap Factory;937
2025-09-20;18;Sandal Soap Factory;1120
2025-09-20;19;Sandal Soap Factory;1048
2025-09-20;20;Sandal Soap Factory;586
2025-09-20;21;Sandal Soap Factory;361
2025-09-20;22;Sandal Soap Factory;198
2025-09-20;23;Sandal Soap Factory;98
2025-09-20;0;Seetharampalya;64
2025-09-20;1;Seetharampalya;0
2025-09-20;2;Seetharampalya;0
2025-09-20;3;Seetharampalya;0
2025-09-20;4;Seetharampalya;0
2025-09-20;5;Seetharampalya;21
2025-09-20;6;Seetharampalya;83
2025-09-20;7;Seetharampalya;156
2025-09-20;8;Seetharampalya;355
2025-09-20;9;Seetharampalya;456
2025-09-20;10;Seetharampalya;271
2025-09-20;11;Seetharampalya;229
2025-09-20;12;Seetharampalya;246
2025-09-20;13;Seetharampalya;268
2025-09-20;14;Seetharampalya;251
2025-09-20;15;Seetharampalya;260
2025-09-20;16;Seetharampalya;332
2025-09-20;17;Seetharampalya;332
2025-09-20;18;Seetharampalya;532
2025-09-20;19;Seetharampalya;547
2025-09-20;20;Seetharampalya;527
2025-09-20;21;Seetharampalya;389
2025-09-20;22;Seetharampalya;309
2025-09-20;23;Seetharampalya;253
2025-09-20;0;Silk Institute;8
2025-09-20;1;Silk Institute;0
2025-09-20;2;Silk Institute;0
2025-09-20;3;Silk Institute;0
2025-09-20;4;Silk Institute;0
2025-09-20;5;Silk Institute;24
2025-09-20;6;Silk Institute;77
2025-09-20;7;Silk Institute;213
2025-09-20;8;Silk Institute;517
2025-09-20;9;Silk Institute;393
2025-09-20;10;Silk Institute;305
2025-09-20;11;Silk Institute;262
2025-09-20;12;Silk Institute;285
2025-09-20;13;Silk Institute;328
2025-09-20;14;Silk Institute;333
2025-09-20;15;Silk Institute;460
2025-09-20;16;Silk Institute;366
2025-09-20;17;Silk Institute;567
2025-09-20;18;Silk Institute;694
2025-09-20;19;Silk Institute;699
2025-09-20;20;Silk Institute;380
2025-09-20;21;Silk Institute;331
2025-09-20;22;Silk Institute;223
2025-09-20;23;Silk Institute;91
2025-09-20;0;Singasandra;2
2025-09-20;1;Singasandra;0
2025-09-20;2;Singasandra;0
2025-09-20;3;Singasandra;0
2025-09-20;4;Singasandra;0
2025-09-20;5;Singasandra;0
2025-09-20;6;Singasandra;5
2025-09-20;7;Singasandra;10
2025-09-20;8;Singasandra;30
2025-09-20;9;Singasandra;73
2025-09-20;10;Singasandra;86
2025-09-20;11;Singasandra;51
2025-09-20;12;Singasandra;82
2025-09-20;13;Singasandra;90
2025-09-20;14;Singasandra;91
2025-09-20;15;Singasandra;100
2025-09-20;16;Singasandra;143
2025-09-20;17;Singasandra;165
2025-09-20;18;Singasandra;155
2025-09-20;19;Singasandra;169
2025-09-20;20;Singasandra;122
2025-09-20;21;Singasandra;117
2025-09-20;22;Singasandra;74
2025-09-20;23;Singasandra;29
2025-09-20;0;Singayyanapalya;8
2025-09-20;1;Singayyanapalya;0
2025-09-20;2;Singayyanapalya;0
2025-09-20;3;Singayyanapalya;0
2025-09-20;4;Singayyanapalya;0
2025-09-20;5;Singayyanapalya;19
2025-09-20;6;Singayyanapalya;48
2025-09-20;7;Singayyanapalya;84
2025-09-20;8;Singayyanapalya;320
2025-09-20;9;Singayyanapalya;438
2025-09-20;10;Singayyanapalya;364
2025-09-20;11;Singayyanapalya;495
2025-09-20;12;Singayyanapalya;621
2025-09-20;13;Singayyanapalya;539
2025-09-20;14;Singayyanapalya;537
2025-09-20;15;Singayyanapalya;662
2025-09-20;16;Singayyanapalya;675
2025-09-20;17;Singayyanapalya;815
2025-09-20;18;Singayyanapalya;1094
2025-09-20;19;Singayyanapalya;1016
2025-09-20;20;Singayyanapalya;595
2025-09-20;21;Singayyanapalya;408
2025-09-20;22;Singayyanapalya;351
2025-09-20;23;Singayyanapalya;156
2025-09-20;0;Sir M. Visvesvaraya Stn., Central College;0
2025-09-20;1;Sir M. Visvesvaraya Stn., Central College;0
2025-09-20;2;Sir M. Visvesvaraya Stn., Central College;0
2025-09-20;3;Sir M. Visvesvaraya Stn., Central College;0
2025-09-20;4;Sir M. Visvesvaraya Stn., Central College;0
2025-09-20;5;Sir M. Visvesvaraya Stn., Central College;5
2025-09-20;6;Sir M. Visvesvaraya Stn., Central College;46
2025-09-20;7;Sir M. Visvesvaraya Stn., Central College;108
2025-09-20;8;Sir M. Visvesvaraya Stn., Central College;406
2025-09-20;9;Sir M. Visvesvaraya Stn., Central College;2438
2025-09-20;10;Sir M. Visvesvaraya Stn., Central College;4148
2025-09-20;11;Sir M. Visvesvaraya Stn., Central College;1419
2025-09-20;12;Sir M. Visvesvaraya Stn., Central College;1105
2025-09-20;13;Sir M. Visvesvaraya Stn., Central College;920
2025-09-20;14;Sir M. Visvesvaraya Stn., Central College;830
2025-09-20;15;Sir M. Visvesvaraya Stn., Central College;668
2025-09-20;16;Sir M. Visvesvaraya Stn., Central College;538
2025-09-20;17;Sir M. Visvesvaraya Stn., Central College;465
2025-09-20;18;Sir M. Visvesvaraya Stn., Central College;313
2025-09-20;19;Sir M. Visvesvaraya Stn., Central College;245
2025-09-20;20;Sir M. Visvesvaraya Stn., Central College;169
2025-09-20;21;Sir M. Visvesvaraya Stn., Central College;131
2025-09-20;22;Sir M. Visvesvaraya Stn., Central College;63
2025-09-20;23;Sir M. Visvesvaraya Stn., Central College;18
2025-09-20;0;South End Circle;0
2025-09-20;1;South End Circle;0
2025-09-20;2;South End Circle;0
2025-09-20;3;South End Circle;0
2025-09-20;4;South End Circle;0
2025-09-20;5;South End Circle;6
2025-09-20;6;South End Circle;43
2025-09-20;7;South End Circle;215
2025-09-20;8;South End Circle;831
2025-09-20;9;South End Circle;1168
2025-09-20;10;South End Circle;828
2025-09-20;11;South End Circle;443
2025-09-20;12;South End Circle;451
2025-09-20;13;South End Circle;592
2025-09-20;14;South End Circle;401
2025-09-20;15;South End Circle;303
2025-09-20;16;South End Circle;417
2025-09-20;17;South End Circle;360
2025-09-20;18;South End Circle;419
2025-09-20;19;South End Circle;439
2025-09-20;20;South End Circle;257
2025-09-20;21;South End Circle;211
2025-09-20;22;South End Circle;115
2025-09-20;23;South End Circle;61
2025-09-20;0;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-09-20;1;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-09-20;2;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-09-20;3;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-09-20;4;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-09-20;5;Sri Balagangadharanatha Swamiji Station, Hosahalli;21
2025-09-20;6;Sri Balagangadharanatha Swamiji Station, Hosahalli;67
2025-09-20;7;Sri Balagangadharanatha Swamiji Station, Hosahalli;132
2025-09-20;8;Sri Balagangadharanatha Swamiji Station, Hosahalli;299
2025-09-20;9;Sri Balagangadharanatha Swamiji Station, Hosahalli;374
2025-09-20;10;Sri Balagangadharanatha Swamiji Station, Hosahalli;275
2025-09-20;11;Sri Balagangadharanatha Swamiji Station, Hosahalli;368
2025-09-20;12;Sri Balagangadharanatha Swamiji Station, Hosahalli;440
2025-09-20;13;Sri Balagangadharanatha Swamiji Station, Hosahalli;442
2025-09-20;14;Sri Balagangadharanatha Swamiji Station, Hosahalli;607
2025-09-20;15;Sri Balagangadharanatha Swamiji Station, Hosahalli;485
2025-09-20;16;Sri Balagangadharanatha Swamiji Station, Hosahalli;533
2025-09-20;17;Sri Balagangadharanatha Swamiji Station, Hosahalli;707
2025-09-20;18;Sri Balagangadharanatha Swamiji Station, Hosahalli;992
2025-09-20;19;Sri Balagangadharanatha Swamiji Station, Hosahalli;869
2025-09-20;20;Sri Balagangadharanatha Swamiji Station, Hosahalli;593
2025-09-20;21;Sri Balagangadharanatha Swamiji Station, Hosahalli;401
2025-09-20;22;Sri Balagangadharanatha Swamiji Station, Hosahalli;237
2025-09-20;23;Sri Balagangadharanatha Swamiji Station, Hosahalli;78
2025-09-20;0;Sri Sathya Sai Hospital;8
2025-09-20;1;Sri Sathya Sai Hospital;0
2025-09-20;2;Sri Sathya Sai Hospital;0
2025-09-20;3;Sri Sathya Sai Hospital;0
2025-09-20;4;Sri Sathya Sai Hospital;0
2025-09-20;5;Sri Sathya Sai Hospital;12
2025-09-20;6;Sri Sathya Sai Hospital;82
2025-09-20;7;Sri Sathya Sai Hospital;260
2025-09-20;8;Sri Sathya Sai Hospital;371
2025-09-20;9;Sri Sathya Sai Hospital;347
2025-09-20;10;Sri Sathya Sai Hospital;238
2025-09-20;11;Sri Sathya Sai Hospital;112
2025-09-20;12;Sri Sathya Sai Hospital;91
2025-09-20;13;Sri Sathya Sai Hospital;149
2025-09-20;14;Sri Sathya Sai Hospital;111
2025-09-20;15;Sri Sathya Sai Hospital;94
2025-09-20;16;Sri Sathya Sai Hospital;81
2025-09-20;17;Sri Sathya Sai Hospital;81
2025-09-20;18;Sri Sathya Sai Hospital;102
2025-09-20;19;Sri Sathya Sai Hospital;93
2025-09-20;20;Sri Sathya Sai Hospital;71
2025-09-20;21;Sri Sathya Sai Hospital;68
2025-09-20;22;Sri Sathya Sai Hospital;26
2025-09-20;23;Sri Sathya Sai Hospital;24
2025-09-20;0;Srirampura;0
2025-09-20;1;Srirampura;0
2025-09-20;2;Srirampura;0
2025-09-20;3;Srirampura;0
2025-09-20;4;Srirampura;0
2025-09-20;5;Srirampura;10
2025-09-20;6;Srirampura;29
2025-09-20;7;Srirampura;91
2025-09-20;8;Srirampura;173
2025-09-20;9;Srirampura;308
2025-09-20;10;Srirampura;280
2025-09-20;11;Srirampura;276
2025-09-20;12;Srirampura;299
2025-09-20;13;Srirampura;353
2025-09-20;14;Srirampura;433
2025-09-20;15;Srirampura;397
2025-09-20;16;Srirampura;376
2025-09-20;17;Srirampura;548
2025-09-20;18;Srirampura;601
2025-09-20;19;Srirampura;670
2025-09-20;20;Srirampura;442
2025-09-20;21;Srirampura;349
2025-09-20;22;Srirampura;220
2025-09-20;23;Srirampura;77
2025-09-20;0;Swami Vivekananda Road;6
2025-09-20;1;Swami Vivekananda Road;0
2025-09-20;2;Swami Vivekananda Road;0
2025-09-20;3;Swami Vivekananda Road;0
2025-09-20;4;Swami Vivekananda Road;0
2025-09-20;5;Swami Vivekananda Road;31
2025-09-20;6;Swami Vivekananda Road;230
2025-09-20;7;Swami Vivekananda Road;209
2025-09-20;8;Swami Vivekananda Road;461
2025-09-20;9;Swami Vivekananda Road;474
2025-09-20;10;Swami Vivekananda Road;367
2025-09-20;11;Swami Vivekananda Road;299
2025-09-20;12;Swami Vivekananda Road;295
2025-09-20;13;Swami Vivekananda Road;349
2025-09-20;14;Swami Vivekananda Road;398
2025-09-20;15;Swami Vivekananda Road;297
2025-09-20;16;Swami Vivekananda Road;438
2025-09-20;17;Swami Vivekananda Road;394
2025-09-20;18;Swami Vivekananda Road;527
2025-09-20;19;Swami Vivekananda Road;520
2025-09-20;20;Swami Vivekananda Road;406
2025-09-20;21;Swami Vivekananda Road;313
2025-09-20;22;Swami Vivekananda Road;199
2025-09-20;23;Swami Vivekananda Road;81
2025-09-20;0;Thalaghattapura;4
2025-09-20;1;Thalaghattapura;0
2025-09-20;2;Thalaghattapura;0
2025-09-20;3;Thalaghattapura;0
2025-09-20;4;Thalaghattapura;0
2025-09-20;5;Thalaghattapura;4
2025-09-20;6;Thalaghattapura;38
2025-09-20;7;Thalaghattapura;55
2025-09-20;8;Thalaghattapura;154
2025-09-20;9;Thalaghattapura;185
2025-09-20;10;Thalaghattapura;85
2025-09-20;11;Thalaghattapura;86
2025-09-20;12;Thalaghattapura;95
2025-09-20;13;Thalaghattapura;134
2025-09-20;14;Thalaghattapura;203
2025-09-20;15;Thalaghattapura;160
2025-09-20;16;Thalaghattapura;186
2025-09-20;17;Thalaghattapura;244
2025-09-20;18;Thalaghattapura;278
2025-09-20;19;Thalaghattapura;319
2025-09-20;20;Thalaghattapura;213
2025-09-20;21;Thalaghattapura;165
2025-09-20;22;Thalaghattapura;115
2025-09-20;23;Thalaghattapura;55
2025-09-20;0;Trinity;0
2025-09-20;1;Trinity;0
2025-09-20;2;Trinity;0
2025-09-20;3;Trinity;0
2025-09-20;4;Trinity;0
2025-09-20;5;Trinity;28
2025-09-20;6;Trinity;81
2025-09-20;7;Trinity;228
2025-09-20;8;Trinity;559
2025-09-20;9;Trinity;2088
2025-09-20;10;Trinity;1292
2025-09-20;11;Trinity;539
2025-09-20;12;Trinity;576
2025-09-20;13;Trinity;438
2025-09-20;14;Trinity;494
2025-09-20;15;Trinity;412
2025-09-20;16;Trinity;350
2025-09-20;17;Trinity;328
2025-09-20;18;Trinity;407
2025-09-20;19;Trinity;369
2025-09-20;20;Trinity;274
2025-09-20;21;Trinity;211
2025-09-20;22;Trinity;105
2025-09-20;23;Trinity;36
2025-09-20;0;Vajarahalli;5
2025-09-20;1;Vajarahalli;0
2025-09-20;2;Vajarahalli;0
2025-09-20;3;Vajarahalli;0
2025-09-20;4;Vajarahalli;0
2025-09-20;5;Vajarahalli;17
2025-09-20;6;Vajarahalli;61
2025-09-20;7;Vajarahalli;96
2025-09-20;8;Vajarahalli;514
2025-09-20;9;Vajarahalli;279
2025-09-20;10;Vajarahalli;216
2025-09-20;11;Vajarahalli;204
2025-09-20;12;Vajarahalli;289
2025-09-20;13;Vajarahalli;329
2025-09-20;14;Vajarahalli;364
2025-09-20;15;Vajarahalli;302
2025-09-20;16;Vajarahalli;324
2025-09-20;17;Vajarahalli;528
2025-09-20;18;Vajarahalli;533
2025-09-20;19;Vajarahalli;537
2025-09-20;20;Vajarahalli;427
2025-09-20;21;Vajarahalli;223
2025-09-20;22;Vajarahalli;233
2025-09-20;23;Vajarahalli;90
2025-09-20;0;Vijayanagar;0
2025-09-20;1;Vijayanagar;0
2025-09-20;2;Vijayanagar;0
2025-09-20;3;Vijayanagar;0
2025-09-20;4;Vijayanagar;0
2025-09-20;5;Vijayanagar;51
2025-09-20;6;Vijayanagar;108
2025-09-20;7;Vijayanagar;196
2025-09-20;8;Vijayanagar;265
2025-09-20;9;Vijayanagar;468
2025-09-20;10;Vijayanagar;427
2025-09-20;11;Vijayanagar;523
2025-09-20;12;Vijayanagar;607
2025-09-20;13;Vijayanagar;658
2025-09-20;14;Vijayanagar;854
2025-09-20;15;Vijayanagar;783
2025-09-20;16;Vijayanagar;878
2025-09-20;17;Vijayanagar;1165
2025-09-20;18;Vijayanagar;1475
2025-09-20;19;Vijayanagar;1469
2025-09-20;20;Vijayanagar;821
2025-09-20;21;Vijayanagar;730
2025-09-20;22;Vijayanagar;427
2025-09-20;23;Vijayanagar;164
2025-09-20;0;Whitefield (Kadugodi);59
2025-09-20;1;Whitefield (Kadugodi);0
2025-09-20;2;Whitefield (Kadugodi);0
2025-09-20;3;Whitefield (Kadugodi);0
2025-09-20;4;Whitefield (Kadugodi);0
2025-09-20;5;Whitefield (Kadugodi);9
2025-09-20;6;Whitefield (Kadugodi);86
2025-09-20;7;Whitefield (Kadugodi);132
2025-09-20;8;Whitefield (Kadugodi);185
2025-09-20;9;Whitefield (Kadugodi);233
2025-09-20;10;Whitefield (Kadugodi);228
2025-09-20;11;Whitefield (Kadugodi);359
2025-09-20;12;Whitefield (Kadugodi);302
2025-09-20;13;Whitefield (Kadugodi);436
2025-09-20;14;Whitefield (Kadugodi);451
2025-09-20;15;Whitefield (Kadugodi);633
2025-09-20;16;Whitefield (Kadugodi);597
2025-09-20;17;Whitefield (Kadugodi);667
2025-09-20;18;Whitefield (Kadugodi);787
2025-09-20;19;Whitefield (Kadugodi);684
2025-09-20;20;Whitefield (Kadugodi);656
2025-09-20;21;Whitefield (Kadugodi);473
2025-09-20;22;Whitefield (Kadugodi);360
2025-09-20;23;Whitefield (Kadugodi);176
2025-09-20;0;Yelachenahalli;8
2025-09-20;1;Yelachenahalli;0
2025-09-20;2;Yelachenahalli;0
2025-09-20;3;Yelachenahalli;0
2025-09-20;4;Yelachenahalli;0
2025-09-20;5;Yelachenahalli;27
2025-09-20;6;Yelachenahalli;77
2025-09-20;7;Yelachenahalli;182
2025-09-20;8;Yelachenahalli;422
2025-09-20;9;Yelachenahalli;485
2025-09-20;10;Yelachenahalli;379
2025-09-20;11;Yelachenahalli;308
2025-09-20;12;Yelachenahalli;450
2025-09-20;13;Yelachenahalli;429
2025-09-20;14;Yelachenahalli;481
2025-09-20;15;Yelachenahalli;455
2025-09-20;16;Yelachenahalli;597
2025-09-20;17;Yelachenahalli;719
2025-09-20;18;Yelachenahalli;863
2025-09-20;19;Yelachenahalli;1040
2025-09-20;20;Yelachenahalli;696
2025-09-20;21;Yelachenahalli;490
2025-09-20;22;Yelachenahalli;286
2025-09-20;23;Yelachenahalli;138
2025-09-20;0;Yeshwantpur;0
2025-09-20;1;Yeshwantpur;0
2025-09-20;2;Yeshwantpur;0
2025-09-20;3;Yeshwantpur;0
2025-09-20;4;Yeshwantpur;0
2025-09-20;5;Yeshwantpur;125
2025-09-20;6;Yeshwantpur;384
2025-09-20;7;Yeshwantpur;366
2025-09-20;8;Yeshwantpur;1099
2025-09-20;9;Yeshwantpur;684
2025-09-20;10;Yeshwantpur;447
2025-09-20;11;Yeshwantpur;597
2025-09-20;12;Yeshwantpur;935
2025-09-20;13;Yeshwantpur;860
2025-09-20;14;Yeshwantpur;1517
2025-09-20;15;Yeshwantpur;1194
2025-09-20;16;Yeshwantpur;844
2025-09-20;17;Yeshwantpur;1665
2025-09-20;18;Yeshwantpur;1774
2025-09-20;19;Yeshwantpur;1856
2025-09-20;20;Yeshwantpur;1617
2025-09-20;21;Yeshwantpur;1239
2025-09-20;22;Yeshwantpur;996
2025-09-20;23;Yeshwantpur;368
2025-09-21;0;Attiguppe;0
2025-09-21;1;Attiguppe;0
2025-09-21;2;Attiguppe;0
2025-09-21;3;Attiguppe;0
2025-09-21;4;Attiguppe;0
2025-09-21;5;Attiguppe;0
2025-09-21;6;Attiguppe;0
2025-09-21;7;Attiguppe;83
2025-09-21;8;Attiguppe;112
2025-09-21;9;Attiguppe;151
2025-09-21;10;Attiguppe;177
2025-09-21;11;Attiguppe;221
2025-09-21;12;Attiguppe;250
2025-09-21;13;Attiguppe;372
2025-09-21;14;Attiguppe;371
2025-09-21;15;Attiguppe;321
2025-09-21;16;Attiguppe;286
2025-09-21;17;Attiguppe;363
2025-09-21;18;Attiguppe;337
2025-09-21;19;Attiguppe;451
2025-09-21;20;Attiguppe;360
2025-09-21;21;Attiguppe;279
2025-09-21;22;Attiguppe;242
2025-09-21;23;Attiguppe;98
2025-09-21;0;BTM Layout;34
2025-09-21;1;BTM Layout;0
2025-09-21;2;BTM Layout;0
2025-09-21;3;BTM Layout;0
2025-09-21;4;BTM Layout;0
2025-09-21;5;BTM Layout;0
2025-09-21;6;BTM Layout;0
2025-09-21;7;BTM Layout;54
2025-09-21;8;BTM Layout;70
2025-09-21;9;BTM Layout;101
2025-09-21;10;BTM Layout;189
2025-09-21;11;BTM Layout;163
2025-09-21;12;BTM Layout;222
2025-09-21;13;BTM Layout;248
2025-09-21;14;BTM Layout;237
