Date,Hour,Station,Boarding_Count,Exit_Count,DateTime,Boarding_Capped,DayOfWeek,DayOfMonth,WeekOfYear,Is_Weekend,Hour_Sin,Hour_Cos,Day_Sin,Day_Cos,Is_Morning_Peak,Is_Evening_Peak,Is_Peak_Hour,Lag_1h,Lag_2h,Lag_24h,Rolling_3h,Rolling_3h_Std,Station_AvgTraffic
2025-09-22,13,Rajarajeshwari Nagar,286,266,2025-09-22 13:00:00,286,0,22,39,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,0,0,282.0,383.0,292.0,410.6666666666667,144.5002883503481,244.25347222222223
2025-09-22,14,Rajarajeshwari Nagar,256,268,2025-09-22 14:00:00,256,0,22,39,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,286.0,282.0,262.0,317.0,57.19265687131998,244.25347222222223
2025-09-22,15,Rajarajeshwari Nagar,227,322,2025-09-22 15:00:00,227,0,22,39,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0,0,256.0,286.0,203.0,274.6666666666667,16.28905563051266,244.25347222222223
2025-09-22,16,Rajarajeshwari Nagar,318,407,2025-09-22 16:00:00,318,0,22,39,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,0,227.0,256.0,339.0,256.3333333333333,29.501412395577958,244.25347222222223
2025-09-22,17,Rajarajeshwari Nagar,326,762,2025-09-22 17:00:00,326,0,22,39,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,1,1,318.0,227.0,280.0,267.0,46.48655719668443,244.25347222222223
2025-09-22,18,Rajarajeshwari Nagar,290,891,2025-09-22 18:00:00,290,0,22,39,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,1,1,326.0,318.0,310.0,290.3333333333333,54.9939390599902,244.25347222222223
2025-09-22,19,Rajarajeshwari Nagar,361,1064,2025-09-22 19:00:00,361,0,22,39,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,1,1,290.0,326.0,286.0,311.3333333333333,18.903262505025076,244.25347222222223
2025-09-22,20,Rajarajeshwari Nagar,211,616,2025-09-22 20:00:00,211,0,22,39,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,1,1,361.0,290.0,227.0,325.6666666666667,35.50117368952563,244.25347222222223
2025-09-22,21,Rajarajeshwari Nagar,145,352,2025-09-22 21:00:00,145,0,22,39,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,211.0,361.0,162.0,287.3333333333333,75.03554713156903,244.25347222222223
2025-09-22,22,Rajarajeshwari Nagar,71,148,2025-09-22 22:00:00,71,0,22,39,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,145.0,211.0,108.0,239.0,110.68875281617663,244.25347222222223
2025-09-22,23,Rajarajeshwari Nagar,10,46,2025-09-22 23:00:00,10,0,22,39,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0,0,71.0,145.0,7.0,142.33333333333334,70.03808487768721,244.25347222222223
2025-09-23,0,Rajarajeshwari Nagar,0,10,2025-09-23 00:00:00,0,1,23,39,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,10.0,71.0,0.0,75.33333333333333,67.60424049816854,244.25347222222223
2025-09-23,1,Rajarajeshwari Nagar,0,0,2025-09-23 01:00:00,0,1,23,39,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0.0,10.0,0.0,27.0,38.43175770116356,244.25347222222223
2025-09-23,2,Rajarajeshwari Nagar,0,0,2025-09-23 02:00:00,0,1,23,39,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0.0,0.0,0.0,3.3333333333333335,5.773502691980894,244.25347222222223
2025-09-23,3,Rajarajeshwari Nagar,0,0,2025-09-23 03:00:00,0,1,23,39,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,0,0.0,0.0,0.0,0.0,0.0,244.25347222222223
2025-09-23,4,Rajarajeshwari Nagar,0,0,2025-09-23 04:00:00,0,1,23,39,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0.0,0.0,3.0,0.0,0.0,244.25347222222223
2025-09-23,5,Rajarajeshwari Nagar,34,17,2025-09-23 05:00:00,34,1,23,39,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0,0.0,0.0,59.0,0.0,0.0,244.25347222222223
2025-09-23,6,Rajarajeshwari Nagar,156,51,2025-09-23 06:00:00,156,1,23,39,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,34.0,0.0,153.0,11.333333333333334,19.629909152471885,244.25347222222223
2025-09-23,7,Rajarajeshwari Nagar,464,98,2025-09-23 07:00:00,464,1,23,39,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,0,1,156.0,34.0,538.0,63.333333333333336,82.03251387915786,244.25347222222223
2025-09-23,8,Rajarajeshwari Nagar,987,457,2025-09-23 08:00:00,987,1,23,39,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,1,464.0,156.0,990.0,218.0,221.6032490736557,244.25347222222223
2025-09-23,9,Rajarajeshwari Nagar,1106,331,2025-09-23 09:00:00,1106,1,23,39,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1,0,1,987.0,464.0,1037.0,535.6666666666666,420.10990625470095,244.25347222222223
2025-09-23,10,Rajarajeshwari Nagar,681,239,2025-09-23 10:00:00,681,1,23,39,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1,0,1,1106.0,987.0,567.0,852.3333333333334,341.5294033217831,244.25347222222223
2025-09-23,11,Rajarajeshwari Nagar,370,249,2025-09-23 11:00:00,370,1,23,39,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,0,0,681.0,1106.0,383.0,924.6666666666666,219.24947738440125,244.25347222222223
2025-09-23,12,Rajarajeshwari Nagar,253,244,2025-09-23 12:00:00,253,1,23,39,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,370.0,681.0,282.0,719.0,369.4685372261081,244.25347222222223
2025-09-23,13,Rajarajeshwari Nagar,320,248,2025-09-23 13:00:00,320,1,23,39,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,253.0,370.0,286.0,434.6666666666667,221.2065399877086,244.25347222222223
2025-09-23,14,Rajarajeshwari Nagar,224,294,2025-09-23 14:00:00,224,1,23,39,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,320.0,253.0,256.0,314.3333333333333,58.70547958524732,244.25347222222223
2025-09-23,15,Rajarajeshwari Nagar,238,363,2025-09-23 15:00:00,238,1,23,39,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,0,0,224.0,320.0,227.0,265.6666666666667,49.23751956926705,244.25347222222223
2025-09-23,16,Rajarajeshwari Nagar,332,513,2025-09-23 16:00:00,332,1,23,39,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,238.0,224.0,318.0,260.6666666666667,51.858782605591145,244.25347222222223
2025-09-23,17,Rajarajeshwari Nagar,380,770,2025-09-23 17:00:00,380,1,23,39,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,1,1,332.0,238.0,326.0,264.6666666666667,58.731025304637384,244.25347222222223
2025-09-23,18,Rajarajeshwari Nagar,342,910,2025-09-23 18:00:00,342,1,23,39,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,1,380.0,332.0,290.0,316.6666666666667,72.2311105641737,244.25347222222223
2025-09-23,19,Rajarajeshwari Nagar,259,1027,2025-09-23 19:00:00,259,1,23,39,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,1,1,342.0,380.0,361.0,351.3333333333333,25.3245598843067,244.25347222222223
2025-09-23,20,Rajarajeshwari Nagar,196,687,2025-09-23 20:00:00,196,1,23,39,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,1,1,259.0,342.0,211.0,327.0,61.87891401762426,244.25347222222223
2025-09-23,21,Rajarajeshwari Nagar,123,376,2025-09-23 21:00:00,123,1,23,39,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,196.0,259.0,145.0,265.6666666666667,73.22795458930936,244.25347222222223
2025-09-23,22,Rajarajeshwari Nagar,72,162,2025-09-23 22:00:00,72,1,23,39,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,123.0,196.0,71.0,192.66666666666666,68.06124692755826,244.25347222222223
2025-09-23,23,Rajarajeshwari Nagar,9,57,2025-09-23 23:00:00,9,1,23,39,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,72.0,123.0,10.0,130.33333333333334,62.32442004009461,244.25347222222223
2025-09-24,0,Rajarajeshwari Nagar,0,18,2025-09-24 00:00:00,0,2,24,39,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,9.0,72.0,0.0,68.0,57.105166141084815,244.25347222222223
2025-09-24,1,Rajarajeshwari Nagar,0,0,2025-09-24 01:00:00,0,2,24,39,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0.0,9.0,0.0,27.0,39.23009049187827,244.25347222222223
2025-09-24,2,Rajarajeshwari Nagar,0,0,2025-09-24 02:00:00,0,2,24,39,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0.0,0.0,0.0,3.0,5.196152422802096,244.25347222222223
2025-09-24,3,Rajarajeshwari Nagar,0,0,2025-09-24 03:00:00,0,2,24,39,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,0.0,0.0,0.0,0.0,0.0,244.25347222222223
2025-09-24,4,Rajarajeshwari Nagar,0,0,2025-09-24 04:00:00,0,2,24,39,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0.0,0.0,0.0,0.0,0.0,244.25347222222223
2025-09-24,5,Rajarajeshwari Nagar,38,15,2025-09-24 05:00:00,38,2,24,39,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,0,0.0,0.0,34.0,0.0,0.0,244.25347222222223
2025-09-24,6,Rajarajeshwari Nagar,148,58,2025-09-24 06:00:00,148,2,24,39,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,38.0,0.0,156.0,12.666666666666666,21.93931022922808,244.25347222222223
2025-09-24,7,Rajarajeshwari Nagar,531,108,2025-09-24 07:00:00,531,2,24,39,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,1,148.0,38.0,464.0,62.0,76.86351540230845,244.25347222222223
2025-09-24,8,Rajarajeshwari Nagar,960,489,2025-09-24 08:00:00,960,2,24,39,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,1,531.0,148.0,987.0,239.0,258.7914218052845,244.25347222222223
2025-09-24,9,Rajarajeshwari Nagar,1086,309,2025-09-24 09:00:00,1086,2,24,39,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1,0,1,960.0,531.0,1106.0,546.3333333333334,406.2171012320057,244.25347222222223
2025-09-24,10,Rajarajeshwari Nagar,614,270,2025-09-24 10:00:00,614,2,24,39,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,1,1086.0,960.0,681.0,859.0,290.9587599643629,244.25347222222223
2025-09-24,11,Rajarajeshwari Nagar,377,272,2025-09-24 11:00:00,377,2,24,39,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,614.0,1086.0,370.0,886.6666666666666,244.3958537564274,244.25347222222223
2025-09-24,12,Rajarajeshwari Nagar,311,268,2025-09-24 12:00:00,311,2,24,39,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,377.0,614.0,253.0,692.3333333333334,360.93258835041945,244.25347222222223
2025-09-24,13,Rajarajeshwari Nagar,352,271,2025-09-24 13:00:00,352,2,24,39,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,311.0,377.0,320.0,434.0,159.33926069867522,244.25347222222223
2025-09-24,14,Rajarajeshwari Nagar,303,306,2025-09-24 14:00:00,303,2,24,39,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,352.0,311.0,224.0,346.6666666666667,33.32166462429296,244.25347222222223
2025-09-24,15,Rajarajeshwari Nagar,246,312,2025-09-24 15:00:00,246,2,24,39,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0,0,303.0,352.0,238.0,322.0,26.286878856200527,244.25347222222223
2025-09-24,16,Rajarajeshwari Nagar,297,507,2025-09-24 16:00:00,297,2,24,39,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0,246.0,303.0,332.0,300.3333333333333,53.05029060555588,244.25347222222223
2025-09-24,17,Rajarajeshwari Nagar,342,781,2025-09-24 17:00:00,342,2,24,39,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,1,1,297.0,246.0,380.0,282.0,31.320919526741665,244.25347222222223
2025-09-24,18,Rajarajeshwari Nagar,374,921,2025-09-24 18:00:00,374,2,24,39,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,1,342.0,297.0,342.0,295.0,48.03123983409763,244.25347222222223
2025-09-24,19,Rajarajeshwari Nagar,230,1061,2025-09-24 19:00:00,230,2,24,39,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,1,1,374.0,342.0,259.0,337.6666666666667,38.682468035711906,244.25347222222223
2025-09-24,20,Rajarajeshwari Nagar,205,691,2025-09-24 20:00:00,205,2,24,39,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,1,230.0,374.0,196.0,315.3333333333333,75.61305002004555,244.25347222222223
2025-09-24,21,Rajarajeshwari Nagar,141,435,2025-09-24 21:00:00,141,2,24,39,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,0,205.0,230.0,123.0,269.6666666666667,91.21586119384054,244.25347222222223
2025-09-24,22,Rajarajeshwari Nagar,101,207,2025-09-24 22:00:00,101,2,24,39,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,141.0,205.0,72.0,192.0,45.90206967012244,244.25347222222223
2025-09-24,23,Rajarajeshwari Nagar,4,66,2025-09-24 23:00:00,4,2,24,39,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,101.0,141.0,9.0,149.0,52.45950819442404,244.25347222222223
2025-09-25,0,Rajarajeshwari Nagar,0,17,2025-09-25 00:00:00,0,3,25,39,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,4.0,101.0,0.0,82.0,70.44856279585093,244.25347222222223
2025-09-25,1,Rajarajeshwari Nagar,0,0,2025-09-25 01:00:00,0,3,25,39,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0.0,4.0,0.0,35.0,57.1926568713242,244.25347222222223
2025-09-25,2,Rajarajeshwari Nagar,0,0,2025-09-25 02:00:00,0,3,25,39,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0.0,0.0,0.0,1.3333333333333333,2.309401076992766,244.25347222222223
2025-09-25,3,Rajarajeshwari Nagar,0,0,2025-09-25 03:00:00,0,3,25,39,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,0.0,0.0,0.0,0.0,0.0,244.25347222222223
2025-09-25,4,Rajarajeshwari Nagar,0,0,2025-09-25 04:00:00,0,3,25,39,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0.0,0.0,0.0,0.0,0.0,244.25347222222223
2025-09-25,5,Rajarajeshwari Nagar,50,6,2025-09-25 05:00:00,50,3,25,39,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,0.0,0.0,38.0,0.0,0.0,244.25347222222223
2025-09-25,6,Rajarajeshwari Nagar,158,51,2025-09-25 06:00:00,158,3,25,39,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,50.0,0.0,148.0,16.666666666666668,28.867513459499598,244.25347222222223
2025-09-25,7,Rajarajeshwari Nagar,467,111,2025-09-25 07:00:00,467,3,25,39,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,0,1,158.0,50.0,531.0,69.33333333333333,80.75477282077082,244.25347222222223
2025-09-25,8,Rajarajeshwari Nagar,964,448,2025-09-25 08:00:00,964,3,25,39,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,1,467.0,158.0,960.0,225.0,216.4231965386352,244.25347222222223
2025-09-25,9,Rajarajeshwari Nagar,1066,316,2025-09-25 09:00:00,1066,3,25,39,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1,0,1,964.0,467.0,1086.0,529.6666666666666,406.63784050839826,244.25347222222223
2025-09-25,10,Rajarajeshwari Nagar,559,264,2025-09-25 10:00:00,559,3,25,39,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,1,1066.0,964.0,614.0,832.3333333333334,320.4720476630264,244.25347222222223
2025-09-25,11,Rajarajeshwari Nagar,398,224,2025-09-25 11:00:00,398,3,25,39,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,0,559.0,1066.0,377.0,863.0,268.16599336977777,244.25347222222223
2025-09-25,12,Rajarajeshwari Nagar,286,285,2025-09-25 12:00:00,286,3,25,39,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0,0,398.0,559.0,311.0,674.3333333333334,348.6148782443648,244.25347222222223
2025-09-25,13,Rajarajeshwari Nagar,330,279,2025-09-25 13:00:00,330,3,25,39,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,286.0,398.0,352.0,414.3333333333333,137.23094889030557,244.25347222222223
2025-09-25,14,Rajarajeshwari Nagar,257,277,2025-09-25 14:00:00,257,3,25,39,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,330.0,286.0,303.0,338.0,56.42694391866746,244.25347222222223
2025-09-25,15,Rajarajeshwari Nagar,345,354,2025-09-25 15:00:00,345,3,25,39,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0,257.0,330.0,246.0,291.0,36.75595189898523,244.25347222222223
2025-09-25,16,Rajarajeshwari Nagar,302,438,2025-09-25 16:00:00,302,3,25,39,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,0,345.0,257.0,297.0,310.6666666666667,47.0779495447053,244.25347222222223
2025-09-25,17,Rajarajeshwari Nagar,335,702,2025-09-25 17:00:00,335,3,25,39,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,1,1,302.0,345.0,342.0,301.3333333333333,44.00378771576184,244.25347222222223
2025-09-25,18,Rajarajeshwari Nagar,357,881,2025-09-25 18:00:00,357,3,25,39,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,1,1,335.0,302.0,374.0,327.3333333333333,22.501851775660388,244.25347222222223
2025-09-25,19,Rajarajeshwari Nagar,314,974,2025-09-25 19:00:00,314,3,25,39,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,1,1,357.0,335.0,230.0,331.3333333333333,27.682726262667558,244.25347222222223
2025-09-25,20,Rajarajeshwari Nagar,209,697,2025-09-25 20:00:00,209,3,25,39,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,1,314.0,357.0,205.0,335.3333333333333,21.501937897170514,244.25347222222223
2025-09-25,21,Rajarajeshwari Nagar,146,404,2025-09-25 21:00:00,146,3,25,39,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,0,209.0,314.0,141.0,293.3333333333333,76.13365440679861,244.25347222222223
2025-09-25,22,Rajarajeshwari Nagar,79,189,2025-09-25 22:00:00,79,3,25,39,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,146.0,209.0,101.0,223.0,84.87048957087868,244.25347222222223
2025-09-25,23,Rajarajeshwari Nagar,8,50,2025-09-25 23:00:00,8,3,25,39,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,79.0,146.0,4.0,144.66666666666666,65.0102556012056,244.25347222222223
2025-09-26,0,Rajarajeshwari Nagar,0,20,2025-09-26 00:00:00,0,4,26,39,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,8.0,79.0,0.0,77.66666666666667,69.00966115939268,244.25347222222223
2025-09-26,1,Rajarajeshwari Nagar,0,0,2025-09-26 01:00:00,0,4,26,39,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0.0,8.0,0.0,29.0,43.48562981032855,244.25347222222223
2025-09-26,2,Rajarajeshwari Nagar,0,0,2025-09-26 02:00:00,0,4,26,39,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0.0,0.0,0.0,2.6666666666666665,4.618802153622757,244.25347222222223
2025-09-26,3,Rajarajeshwari Nagar,0,0,2025-09-26 03:00:00,0,4,26,39,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0.0,0.0,0.0,0.0,0.0,244.25347222222223
2025-09-26,4,Rajarajeshwari Nagar,0,0,2025-09-26 04:00:00,0,4,26,39,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0.0,0.0,0.0,0.0,0.0,244.25347222222223
2025-09-26,5,Rajarajeshwari Nagar,31,6,2025-09-26 05:00:00,31,4,26,39,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0.0,0.0,50.0,0.0,0.0,244.25347222222223
2025-09-26,6,Rajarajeshwari Nagar,121,33,2025-09-26 06:00:00,121,4,26,39,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,31.0,0.0,158.0,10.333333333333334,17.897858344905348,244.25347222222223
2025-09-26,7,Rajarajeshwari Nagar,422,96,2025-09-26 07:00:00,422,4,26,39,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,1,121.0,31.0,467.0,50.666666666666664,62.85167725155976,244.25347222222223
2025-09-26,8,Rajarajeshwari Nagar,802,443,2025-09-26 08:00:00,802,4,26,39,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,1,422.0,121.0,964.0,191.33333333333334,204.76897551468582,244.25347222222223
2025-09-26,9,Rajarajeshwari Nagar,928,309,2025-09-26 09:00:00,928,4,26,39,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,0,1,802.0,422.0,1066.0,448.3333333333333,341.26285079588376,244.25347222222223
2025-09-26,10,Rajarajeshwari Nagar,591,229,2025-09-26 10:00:00,591,4,26,39,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,1,928.0,802.0,559.0,717.3333333333334,263.4109590228418,244.25347222222223
2025-09-26,11,Rajarajeshwari Nagar,343,258,2025-09-26 11:00:00,343,4,26,39,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,0,0,591.0,928.0,398.0,773.6666666666666,170.27722494019315,244.25347222222223
2025-09-26,12,Rajarajeshwari Nagar,278,247,2025-09-26 12:00:00,278,4,26,39,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,0,343.0,591.0,286.0,620.6666666666666,293.62617957759375,244.25347222222223
2025-09-26,13,Rajarajeshwari Nagar,310,287,2025-09-26 13:00:00,310,4,26,39,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,278.0,343.0,330.0,404.0,165.17566406707823,244.25347222222223
2025-09-26,14,Rajarajeshwari Nagar,271,274,2025-09-26 14:00:00,271,4,26,39,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,0,310.0,278.0,257.0,310.3333333333333,32.50128202600203,244.25347222222223
2025-09-26,15,Rajarajeshwari Nagar,329,354,2025-09-26 15:00:00,329,4,26,39,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,0,0,271.0,310.0,345.0,286.3333333333333,20.792626898344277,244.25347222222223
2025-09-26,16,Rajarajeshwari Nagar,310,413,2025-09-26 16:00:00,310,4,26,39,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,329.0,271.0,302.0,303.3333333333333,29.56912804486684,244.25347222222223
2025-09-26,17,Rajarajeshwari Nagar,346,643,2025-09-26 17:00:00,346,4,26,39,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,1,1,310.0,329.0,335.0,303.3333333333333,29.56912804486684,244.25347222222223
2025-09-26,18,Rajarajeshwari Nagar,373,871,2025-09-26 18:00:00,373,4,26,39,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1,1,346.0,310.0,357.0,328.3333333333333,18.009256878997043,244.25347222222223
2025-09-26,19,Rajarajeshwari Nagar,412,899,2025-09-26 19:00:00,412,4,26,39,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,1,1,373.0,346.0,314.0,343.0,31.606961258563782,244.25347222222223
2025-09-26,20,Rajarajeshwari Nagar,317,589,2025-09-26 20:00:00,317,4,26,39,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1,1,412.0,373.0,209.0,377.0,33.181320046078824,244.25347222222223
2025-09-26,21,Rajarajeshwari Nagar,161,375,2025-09-26 21:00:00,161,4,26,39,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,0,317.0,412.0,146.0,367.3333333333333,47.75283586692686,244.25347222222223
2025-09-26,22,Rajarajeshwari Nagar,111,221,2025-09-26 22:00:00,111,4,26,39,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,161.0,317.0,79.0,296.6666666666667,126.72937044479363,244.25347222222223
2025-09-26,23,Rajarajeshwari Nagar,20,87,2025-09-26 23:00:00,20,4,26,39,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,0,111.0,161.0,8.0,196.33333333333334,107.44921280927953,244.25347222222223
2025-09-27,0,Rajarajeshwari Nagar,0,18,2025-09-27 00:00:00,0,5,27,39,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,20.0,111.0,0.0,97.33333333333333,71.48659548008945,244.25347222222223
2025-09-27,1,Rajarajeshwari Nagar,0,0,2025-09-27 01:00:00,0,5,27,39,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,0.0,20.0,0.0,43.666666666666664,59.16361494477835,244.25347222222223
