Date;Hour;Station;Ridership
2025-09-22;9;Konanakunte Cross;1613
2025-09-22;10;Konanakunte Cross;967
2025-09-22;11;Konanakunte Cross;612
2025-09-22;12;Konanakunte Cross;480
2025-09-22;13;Konanakunte Cross;491
2025-09-22;14;Konanakunte Cross;470
2025-09-22;15;Konanakunte Cross;493
2025-09-22;16;Konanakunte Cross;615
2025-09-22;17;Konanakunte Cross;681
2025-09-22;18;Konanakunte Cross;608
2025-09-22;19;Konanakunte Cross;694
2025-09-22;20;Konanakunte Cross;442
2025-09-22;21;Konanakunte Cross;280
2025-09-22;22;Konanakunte Cross;281
2025-09-22;23;Konanakunte Cross;22
2025-09-22;0;Krantivira Sangolli Rayanna Railway Station;0
2025-09-22;1;Krantivira Sangolli Rayanna Railway Station;0
2025-09-22;2;Krantivira Sangolli Rayanna Railway Station;0
2025-09-22;3;Krantivira Sangolli Rayanna Railway Station;6
2025-09-22;4;Krantivira Sangolli Rayanna Railway Station;157
2025-09-22;5;Krantivira Sangolli Rayanna Railway Station;512
2025-09-22;6;Krantivira Sangolli Rayanna Railway Station;730
2025-09-22;7;Krantivira Sangolli Rayanna Railway Station;1435
2025-09-22;8;Krantivira Sangolli Rayanna Railway Station;1704
2025-09-22;9;Krantivira Sangolli Rayanna Railway Station;2792
2025-09-22;10;Krantivira Sangolli Rayanna Railway Station;1413
2025-09-22;11;Krantivira Sangolli Rayanna Railway Station;770
2025-09-22;12;Krantivira Sangolli Rayanna Railway Station;780
2025-09-22;13;Krantivira Sangolli Rayanna Railway Station;401
2025-09-22;14;Krantivira Sangolli Rayanna Railway Station;732
2025-09-22;15;Krantivira Sangolli Rayanna Railway Station;302
2025-09-22;16;Krantivira Sangolli Rayanna Railway Station;524
2025-09-22;17;Krantivira Sangolli Rayanna Railway Station;670
2025-09-22;18;Krantivira Sangolli Rayanna Railway Station;799
2025-09-22;19;Krantivira Sangolli Rayanna Railway Station;595
2025-09-22;20;Krantivira Sangolli Rayanna Railway Station;464
2025-09-22;21;Krantivira Sangolli Rayanna Railway Station;630
2025-09-22;22;Krantivira Sangolli Rayanna Railway Station;192
2025-09-22;23;Krantivira Sangolli Rayanna Railway Station;37
2025-09-22;0;Krishna Rajendra Market;0
2025-09-22;1;Krishna Rajendra Market;0
2025-09-22;2;Krishna Rajendra Market;0
2025-09-22;3;Krishna Rajendra Market;0
2025-09-22;4;Krishna Rajendra Market;15
2025-09-22;5;Krishna Rajendra Market;139
2025-09-22;6;Krishna Rajendra Market;224
2025-09-22;7;Krishna Rajendra Market;343
2025-09-22;8;Krishna Rajendra Market;481
2025-09-22;9;Krishna Rajendra Market;526
2025-09-22;10;Krishna Rajendra Market;465
2025-09-22;11;Krishna Rajendra Market;395
2025-09-22;12;Krishna Rajendra Market;489
2025-09-22;13;Krishna Rajendra Market;705
2025-09-22;14;Krishna Rajendra Market;726
2025-09-22;15;Krishna Rajendra Market;740
2025-09-22;16;Krishna Rajendra Market;1108
2025-09-22;17;Krishna Rajendra Market;986
2025-09-22;18;Krishna Rajendra Market;974
2025-09-22;19;Krishna Rajendra Market;926
2025-09-22;20;Krishna Rajendra Market;643
2025-09-22;21;Krishna Rajendra Market;296
2025-09-22;22;Krishna Rajendra Market;110
2025-09-22;23;Krishna Rajendra Market;14
2025-09-22;0;Krishnarajapura;0
2025-09-22;1;Krishnarajapura;0
2025-09-22;2;Krishnarajapura;0
2025-09-22;3;Krishnarajapura;2
2025-09-22;4;Krishnarajapura;108
2025-09-22;5;Krishnarajapura;304
2025-09-22;6;Krishnarajapura;538
2025-09-22;7;Krishnarajapura;1482
2025-09-22;8;Krishnarajapura;2379
2025-09-22;9;Krishnarajapura;2896
2025-09-22;10;Krishnarajapura;1721
2025-09-22;11;Krishnarajapura;1369
2025-09-22;12;Krishnarajapura;1204
2025-09-22;13;Krishnarajapura;961
2025-09-22;14;Krishnarajapura;592
2025-09-22;15;Krishnarajapura;884
2025-09-22;16;Krishnarajapura;1334
2025-09-22;17;Krishnarajapura;1463
2025-09-22;18;Krishnarajapura;1287
2025-09-22;19;Krishnarajapura;1235
2025-09-22;20;Krishnarajapura;857
2025-09-22;21;Krishnarajapura;575
2025-09-22;22;Krishnarajapura;222
2025-09-22;23;Krishnarajapura;12
2025-09-22;0;Kudlu Gate;0
2025-09-22;1;Kudlu Gate;0
2025-09-22;2;Kudlu Gate;0
2025-09-22;3;Kudlu Gate;0
2025-09-22;4;Kudlu Gate;0
2025-09-22;5;Kudlu Gate;2
2025-09-22;6;Kudlu Gate;64
2025-09-22;7;Kudlu Gate;176
2025-09-22;8;Kudlu Gate;357
2025-09-22;9;Kudlu Gate;332
2025-09-22;10;Kudlu Gate;212
2025-09-22;11;Kudlu Gate;145
2025-09-22;12;Kudlu Gate;139
2025-09-22;13;Kudlu Gate;200
2025-09-22;14;Kudlu Gate;127
2025-09-22;15;Kudlu Gate;136
2025-09-22;16;Kudlu Gate;222
2025-09-22;17;Kudlu Gate;231
2025-09-22;18;Kudlu Gate;508
2025-09-22;19;Kudlu Gate;478
2025-09-22;20;Kudlu Gate;189
2025-09-22;21;Kudlu Gate;96
2025-09-22;22;Kudlu Gate;38
2025-09-22;23;Kudlu Gate;3
2025-09-22;0;Kundalahalli;0
2025-09-22;1;Kundalahalli;0
2025-09-22;2;Kundalahalli;0
2025-09-22;3;Kundalahalli;0
2025-09-22;4;Kundalahalli;4
2025-09-22;5;Kundalahalli;14
2025-09-22;6;Kundalahalli;64
2025-09-22;7;Kundalahalli;152
2025-09-22;8;Kundalahalli;269
2025-09-22;9;Kundalahalli;325
2025-09-22;10;Kundalahalli;264
2025-09-22;11;Kundalahalli;154
2025-09-22;12;Kundalahalli;177
2025-09-22;13;Kundalahalli;215
2025-09-22;14;Kundalahalli;339
2025-09-22;15;Kundalahalli;768
2025-09-22;16;Kundalahalli;1356
2025-09-22;17;Kundalahalli;1580
2025-09-22;18;Kundalahalli;1458
2025-09-22;19;Kundalahalli;952
2025-09-22;20;Kundalahalli;503
2025-09-22;21;Kundalahalli;278
2025-09-22;22;Kundalahalli;107
2025-09-22;23;Kundalahalli;2
2025-09-22;0;Lalbagh;0
2025-09-22;1;Lalbagh;0
2025-09-22;2;Lalbagh;0
2025-09-22;3;Lalbagh;0
2025-09-22;4;Lalbagh;7
2025-09-22;5;Lalbagh;27
2025-09-22;6;Lalbagh;78
2025-09-22;7;Lalbagh;185
2025-09-22;8;Lalbagh;335
2025-09-22;9;Lalbagh;305
2025-09-22;10;Lalbagh;246
2025-09-22;11;Lalbagh;194
2025-09-22;12;Lalbagh;282
2025-09-22;13;Lalbagh;311
2025-09-22;14;Lalbagh;273
2025-09-22;15;Lalbagh;322
2025-09-22;16;Lalbagh;646
2025-09-22;17;Lalbagh;769
2025-09-22;18;Lalbagh;1101
2025-09-22;19;Lalbagh;848
2025-09-22;20;Lalbagh;338
2025-09-22;21;Lalbagh;194
2025-09-22;22;Lalbagh;59
2025-09-22;23;Lalbagh;9
2025-09-22;0;Madavara;0
2025-09-22;1;Madavara;0
2025-09-22;2;Madavara;0
2025-09-22;3;Madavara;0
2025-09-22;4;Madavara;17
2025-09-22;5;Madavara;83
2025-09-22;6;Madavara;298
2025-09-22;7;Madavara;731
2025-09-22;8;Madavara;1282
2025-09-22;9;Madavara;1315
2025-09-22;10;Madavara;711
2025-09-22;11;Madavara;484
2025-09-22;12;Madavara;332
2025-09-22;13;Madavara;283
2025-09-22;14;Madavara;243
2025-09-22;15;Madavara;287
2025-09-22;16;Madavara;329
2025-09-22;17;Madavara;298
2025-09-22;18;Madavara;451
2025-09-22;19;Madavara;344
2025-09-22;20;Madavara;231
2025-09-22;21;Madavara;117
2025-09-22;22;Madavara;51
2025-09-22;23;Madavara;0
2025-09-22;0;Magadi Road;0
2025-09-22;1;Magadi Road;0
2025-09-22;2;Magadi Road;0
2025-09-22;3;Magadi Road;0
2025-09-22;4;Magadi Road;11
2025-09-22;5;Magadi Road;82
2025-09-22;6;Magadi Road;211
2025-09-22;7;Magadi Road;556
2025-09-22;8;Magadi Road;1094
2025-09-22;9;Magadi Road;1426
2025-09-22;10;Magadi Road;1237
2025-09-22;11;Magadi Road;476
2025-09-22;12;Magadi Road;350
2025-09-22;13;Magadi Road;353
2025-09-22;14;Magadi Road;232
2025-09-22;15;Magadi Road;248
2025-09-22;16;Magadi Road;324
2025-09-22;17;Magadi Road;349
2025-09-22;18;Magadi Road;377
2025-09-22;19;Magadi Road;333
2025-09-22;20;Magadi Road;240
2025-09-22;21;Magadi Road;148
2025-09-22;22;Magadi Road;53
2025-09-22;23;Magadi Road;11
2025-09-22;0;Mahakavi Kuvempu Road;0
2025-09-22;1;Mahakavi Kuvempu Road;0
2025-09-22;2;Mahakavi Kuvempu Road;0
2025-09-22;3;Mahakavi Kuvempu Road;0
2025-09-22;4;Mahakavi Kuvempu Road;5
2025-09-22;5;Mahakavi Kuvempu Road;42
2025-09-22;6;Mahakavi Kuvempu Road;113
2025-09-22;7;Mahakavi Kuvempu Road;475
2025-09-22;8;Mahakavi Kuvempu Road;907
2025-09-22;9;Mahakavi Kuvempu Road;1112
2025-09-22;10;Mahakavi Kuvempu Road;600
2025-09-22;11;Mahakavi Kuvempu Road;346
2025-09-22;12;Mahakavi Kuvempu Road;274
2025-09-22;13;Mahakavi Kuvempu Road;257
2025-09-22;14;Mahakavi Kuvempu Road;206
2025-09-22;15;Mahakavi Kuvempu Road;205
2025-09-22;16;Mahakavi Kuvempu Road;224
2025-09-22;17;Mahakavi Kuvempu Road;226
2025-09-22;18;Mahakavi Kuvempu Road;286
2025-09-22;19;Mahakavi Kuvempu Road;210
2025-09-22;20;Mahakavi Kuvempu Road;203
2025-09-22;21;Mahakavi Kuvempu Road;114
2025-09-22;22;Mahakavi Kuvempu Road;52
2025-09-22;23;Mahakavi Kuvempu Road;7
2025-09-22;0;Mahalakshmi;0
2025-09-22;1;Mahalakshmi;0
2025-09-22;2;Mahalakshmi;0
2025-09-22;3;Mahalakshmi;0
2025-09-22;4;Mahalakshmi;8
2025-09-22;5;Mahalakshmi;47
2025-09-22;6;Mahalakshmi;214
2025-09-22;7;Mahalakshmi;601
2025-09-22;8;Mahalakshmi;1159
2025-09-22;9;Mahalakshmi;1268
2025-09-22;10;Mahalakshmi;849
2025-09-22;11;Mahalakshmi;498
2025-09-22;12;Mahalakshmi;468
2025-09-22;13;Mahalakshmi;602
2025-09-22;14;Mahalakshmi;544
2025-09-22;15;Mahalakshmi;355
2025-09-22;16;Mahalakshmi;264
2025-09-22;17;Mahalakshmi;476
2025-09-22;18;Mahalakshmi;697
2025-09-22;19;Mahalakshmi;428
2025-09-22;20;Mahalakshmi;451
2025-09-22;21;Mahalakshmi;208
2025-09-22;22;Mahalakshmi;47
2025-09-22;23;Mahalakshmi;20
2025-09-22;0;Mahatma Gandhi Road;0
2025-09-22;1;Mahatma Gandhi Road;0
2025-09-22;2;Mahatma Gandhi Road;0
2025-09-22;3;Mahatma Gandhi Road;0
2025-09-22;4;Mahatma Gandhi Road;7
2025-09-22;5;Mahatma Gandhi Road;18
2025-09-22;6;Mahatma Gandhi Road;85
2025-09-22;7;Mahatma Gandhi Road;175
2025-09-22;8;Mahatma Gandhi Road;394
2025-09-22;9;Mahatma Gandhi Road;470
2025-09-22;10;Mahatma Gandhi Road;326
2025-09-22;11;Mahatma Gandhi Road;638
2025-09-22;12;Mahatma Gandhi Road;795
2025-09-22;13;Mahatma Gandhi Road;747
2025-09-22;14;Mahatma Gandhi Road;839
2025-09-22;15;Mahatma Gandhi Road;1092
2025-09-22;16;Mahatma Gandhi Road;1313
2025-09-22;17;Mahatma Gandhi Road;2280
2025-09-22;18;Mahatma Gandhi Road;3960
2025-09-22;19;Mahatma Gandhi Road;3211
2025-09-22;20;Mahatma Gandhi Road;1673
2025-09-22;21;Mahatma Gandhi Road;981
2025-09-22;22;Mahatma Gandhi Road;539
2025-09-22;23;Mahatma Gandhi Road;116
2025-09-22;0;Manjunathanagara;0
2025-09-22;1;Manjunathanagara;0
2025-09-22;2;Manjunathanagara;0
2025-09-22;3;Manjunathanagara;0
2025-09-22;4;Manjunathanagara;4
2025-09-22;5;Manjunathanagara;10
2025-09-22;6;Manjunathanagara;48
2025-09-22;7;Manjunathanagara;124
2025-09-22;8;Manjunathanagara;308
2025-09-22;9;Manjunathanagara;285
2025-09-22;10;Manjunathanagara;115
2025-09-22;11;Manjunathanagara;80
2025-09-22;12;Manjunathanagara;50
2025-09-22;13;Manjunathanagara;48
2025-09-22;14;Manjunathanagara;23
2025-09-22;15;Manjunathanagara;49
2025-09-22;16;Manjunathanagara;36
2025-09-22;17;Manjunathanagara;32
2025-09-22;18;Manjunathanagara;117
2025-09-22;19;Manjunathanagara;62
2025-09-22;20;Manjunathanagara;40
2025-09-22;21;Manjunathanagara;32
2025-09-22;22;Manjunathanagara;26
2025-09-22;23;Manjunathanagara;2
2025-09-22;0;Mantri Square Sampige Road;0
2025-09-22;1;Mantri Square Sampige Road;0
2025-09-22;2;Mantri Square Sampige Road;0
2025-09-22;3;Mantri Square Sampige Road;0
2025-09-22;4;Mantri Square Sampige Road;5
2025-09-22;5;Mantri Square Sampige Road;37
2025-09-22;6;Mantri Square Sampige Road;155
2025-09-22;7;Mantri Square Sampige Road;552
2025-09-22;8;Mantri Square Sampige Road;1034
2025-09-22;9;Mantri Square Sampige Road;1204
2025-09-22;10;Mantri Square Sampige Road;853
2025-09-22;11;Mantri Square Sampige Road;651
2025-09-22;12;Mantri Square Sampige Road;649
2025-09-22;13;Mantri Square Sampige Road;747
2025-09-22;14;Mantri Square Sampige Road;765
2025-09-22;15;Mantri Square Sampige Road;796
2025-09-22;16;Mantri Square Sampige Road;995
2025-09-22;17;Mantri Square Sampige Road;1637
2025-09-22;18;Mantri Square Sampige Road;1908
2025-09-22;19;Mantri Square Sampige Road;1555
2025-09-22;20;Mantri Square Sampige Road;1198
2025-09-22;21;Mantri Square Sampige Road;726
2025-09-22;22;Mantri Square Sampige Road;350
2025-09-22;23;Mantri Square Sampige Road;41
2025-09-22;0;Mysore Road;0
2025-09-22;1;Mysore Road;0
2025-09-22;2;Mysore Road;0
2025-09-22;3;Mysore Road;0
2025-09-22;4;Mysore Road;11
2025-09-22;5;Mysore Road;35
2025-09-22;6;Mysore Road;158
2025-09-22;7;Mysore Road;560
2025-09-22;8;Mysore Road;1353
2025-09-22;9;Mysore Road;1581
2025-09-22;10;Mysore Road;886
2025-09-22;11;Mysore Road;397
2025-09-22;12;Mysore Road;288
2025-09-22;13;Mysore Road;335
2025-09-22;14;Mysore Road;240
2025-09-22;15;Mysore Road;307
2025-09-22;16;Mysore Road;362
2025-09-22;17;Mysore Road;335
2025-09-22;18;Mysore Road;305
2025-09-22;19;Mysore Road;231
2025-09-22;20;Mysore Road;168
2025-09-22;21;Mysore Road;75
2025-09-22;22;Mysore Road;58
2025-09-22;23;Mysore Road;6
2025-09-22;0;Nadaprabhu Kempegowda Station, Majestic;0
2025-09-22;1;Nadaprabhu Kempegowda Station, Majestic;0
2025-09-22;2;Nadaprabhu Kempegowda Station, Majestic;0
2025-09-22;3;Nadaprabhu Kempegowda Station, Majestic;52
2025-09-22;4;Nadaprabhu Kempegowda Station, Majestic;608
2025-09-22;5;Nadaprabhu Kempegowda Station, Majestic;1469
2025-09-22;6;Nadaprabhu Kempegowda Station, Majestic;1784
2025-09-22;7;Nadaprabhu Kempegowda Station, Majestic;2255
2025-09-22;8;Nadaprabhu Kempegowda Station, Majestic;2391
2025-09-22;9;Nadaprabhu Kempegowda Station, Majestic;2697
2025-09-22;10;Nadaprabhu Kempegowda Station, Majestic;2057
2025-09-22;11;Nadaprabhu Kempegowda Station, Majestic;1862
2025-09-22;12;Nadaprabhu Kempegowda Station, Majestic;1578
2025-09-22;13;Nadaprabhu Kempegowda Station, Majestic;1530
2025-09-22;14;Nadaprabhu Kempegowda Station, Majestic;1689
2025-09-22;15;Nadaprabhu Kempegowda Station, Majestic;1478
2025-09-22;16;Nadaprabhu Kempegowda Station, Majestic;1789
2025-09-22;17;Nadaprabhu Kempegowda Station, Majestic;2236
2025-09-22;18;Nadaprabhu Kempegowda Station, Majestic;2678
2025-09-22;19;Nadaprabhu Kempegowda Station, Majestic;2314
2025-09-22;20;Nadaprabhu Kempegowda Station, Majestic;1939
2025-09-22;21;Nadaprabhu Kempegowda Station, Majestic;1526
2025-09-22;22;Nadaprabhu Kempegowda Station, Majestic;833
2025-09-22;23;Nadaprabhu Kempegowda Station, Majestic;149
2025-09-22;0;Nagasandra;0
2025-09-22;1;Nagasandra;0
2025-09-22;2;Nagasandra;0
2025-09-22;3;Nagasandra;0
2025-09-22;4;Nagasandra;15
2025-09-22;5;Nagasandra;89
2025-09-22;6;Nagasandra;308
2025-09-22;7;Nagasandra;974
2025-09-22;8;Nagasandra;2132
2025-09-22;9;Nagasandra;1997
2025-09-22;10;Nagasandra;1057
2025-09-22;11;Nagasandra;559
2025-09-22;12;Nagasandra;433
2025-09-22;13;Nagasandra;407
2025-09-22;14;Nagasandra;366
2025-09-22;15;Nagasandra;361
2025-09-22;16;Nagasandra;614
2025-09-22;17;Nagasandra;689
2025-09-22;18;Nagasandra;662
2025-09-22;19;Nagasandra;472
2025-09-22;20;Nagasandra;371
2025-09-22;21;Nagasandra;205
2025-09-22;22;Nagasandra;128
2025-09-22;23;Nagasandra;8
2025-09-22;0;Nallurahalli;0
2025-09-22;1;Nallurahalli;0
2025-09-22;2;Nallurahalli;0
2025-09-22;3;Nallurahalli;0
2025-09-22;4;Nallurahalli;4
2025-09-22;5;Nallurahalli;18
2025-09-22;6;Nallurahalli;63
2025-09-22;7;Nallurahalli;187
2025-09-22;8;Nallurahalli;324
2025-09-22;9;Nallurahalli;381
2025-09-22;10;Nallurahalli;316
2025-09-22;11;Nallurahalli;217
2025-09-22;12;Nallurahalli;306
2025-09-22;13;Nallurahalli;306
2025-09-22;14;Nallurahalli;318
2025-09-22;15;Nallurahalli;695
2025-09-22;16;Nallurahalli;1154
2025-09-22;17;Nallurahalli;1391
2025-09-22;18;Nallurahalli;1549
2025-09-22;19;Nallurahalli;1135
2025-09-22;20;Nallurahalli;585
2025-09-22;21;Nallurahalli;359
2025-09-22;22;Nallurahalli;89
2025-09-22;23;Nallurahalli;14
2025-09-22;0;National College;0
2025-09-22;1;National College;0
2025-09-22;2;National College;0
2025-09-22;3;National College;0
2025-09-22;4;National College;0
2025-09-22;5;National College;27
2025-09-22;6;National College;131
2025-09-22;7;National College;512
2025-09-22;8;National College;937
2025-09-22;9;National College;1037
2025-09-22;10;National College;804
2025-09-22;11;National College;647
2025-09-22;12;National College;697
2025-09-22;13;National College;965
2025-09-22;14;National College;1330
2025-09-22;15;National College;1204
2025-09-22;16;National College;1429
2025-09-22;17;National College;1277
2025-09-22;18;National College;1185
2025-09-22;19;National College;1073
2025-09-22;20;National College;558
2025-09-22;21;National College;359
2025-09-22;22;National College;93
2025-09-22;23;National College;11
2025-09-22;0;Pantharapalya - Nayandahalli;0
2025-09-22;1;Pantharapalya - Nayandahalli;0
2025-09-22;2;Pantharapalya - Nayandahalli;0
2025-09-22;3;Pantharapalya - Nayandahalli;0
2025-09-22;4;Pantharapalya - Nayandahalli;6
2025-09-22;5;Pantharapalya - Nayandahalli;18
2025-09-22;6;Pantharapalya - Nayandahalli;88
2025-09-22;7;Pantharapalya - Nayandahalli;150
2025-09-22;8;Pantharapalya - Nayandahalli;289
2025-09-22;9;Pantharapalya - Nayandahalli;324
2025-09-22;10;Pantharapalya - Nayandahalli;217
2025-09-22;11;Pantharapalya - Nayandahalli;101
2025-09-22;12;Pantharapalya - Nayandahalli;125
2025-09-22;13;Pantharapalya - Nayandahalli;131
2025-09-22;14;Pantharapalya - Nayandahalli;90
2025-09-22;15;Pantharapalya - Nayandahalli;109
2025-09-22;16;Pantharapalya - Nayandahalli;134
2025-09-22;17;Pantharapalya - Nayandahalli;121
2025-09-22;18;Pantharapalya - Nayandahalli;167
2025-09-22;19;Pantharapalya - Nayandahalli;125
2025-09-22;20;Pantharapalya - Nayandahalli;113
2025-09-22;21;Pantharapalya - Nayandahalli;61
2025-09-22;22;Pantharapalya - Nayandahalli;40
2025-09-22;23;Pantharapalya - Nayandahalli;10
2025-09-22;0;Pattanagere;0
2025-09-22;1;Pattanagere;0
2025-09-22;2;Pattanagere;0
2025-09-22;3;Pattanagere;0
2025-09-22;4;Pattanagere;9
2025-09-22;5;Pattanagere;36
2025-09-22;6;Pattanagere;115
2025-09-22;7;Pattanagere;325
2025-09-22;8;Pattanagere;646
2025-09-22;9;Pattanagere;738
2025-09-22;10;Pattanagere;373
2025-09-22;11;Pattanagere;267
2025-09-22;12;Pattanagere;297
2025-09-22;13;Pattanagere;499
2025-09-22;14;Pattanagere;406
2025-09-22;15;Pattanagere;556
2025-09-22;16;Pattanagere;1062
2025-09-22;17;Pattanagere;746
2025-09-22;18;Pattanagere;563
2025-09-22;19;Pattanagere;278
2025-09-22;20;Pattanagere;157
2025-09-22;21;Pattanagere;74
2025-09-22;22;Pattanagere;50
2025-09-22;23;Pattanagere;2
2025-09-22;0;Pattandur Agrahara;3
2025-09-22;1;Pattandur Agrahara;0
2025-09-22;2;Pattandur Agrahara;0
2025-09-22;3;Pattandur Agrahara;0
2025-09-22;4;Pattandur Agrahara;2
2025-09-22;5;Pattandur Agrahara;10
2025-09-22;6;Pattandur Agrahara;33
2025-09-22;7;Pattandur Agrahara;91
2025-09-22;8;Pattandur Agrahara;207
2025-09-22;9;Pattandur Agrahara;270
2025-09-22;10;Pattandur Agrahara;270
2025-09-22;11;Pattandur Agrahara;218
2025-09-22;12;Pattandur Agrahara;321
2025-09-22;13;Pattandur Agrahara;469
2025-09-22;14;Pattandur Agrahara;563
2025-09-22;15;Pattandur Agrahara;990
2025-09-22;16;Pattandur Agrahara;1682
2025-09-22;17;Pattandur Agrahara;2172
2025-09-22;18;Pattandur Agrahara;2543
2025-09-22;19;Pattandur Agrahara;1891
2025-09-22;20;Pattandur Agrahara;1098
2025-09-22;21;Pattandur Agrahara;596
2025-09-22;22;Pattandur Agrahara;300
2025-09-22;23;Pattandur Agrahara;20
2025-09-22;0;Peenya;0
2025-09-22;1;Peenya;0
2025-09-22;2;Peenya;0
2025-09-22;3;Peenya;0
2025-09-22;4;Peenya;7
2025-09-22;5;Peenya;29
2025-09-22;6;Peenya;121
2025-09-22;7;Peenya;392
2025-09-22;8;Peenya;664
2025-09-22;9;Peenya;733
2025-09-22;10;Peenya;458
2025-09-22;11;Peenya;214
2025-09-22;12;Peenya;214
2025-09-22;13;Peenya;121
2025-09-22;14;Peenya;113
2025-09-22;15;Peenya;128
2025-09-22;16;Peenya;179
2025-09-22;17;Peenya;344
2025-09-22;18;Peenya;485
2025-09-22;19;Peenya;332
2025-09-22;20;Peenya;181
2025-09-22;21;Peenya;74
2025-09-22;22;Peenya;28
2025-09-22;23;Peenya;4
2025-09-22;0;Peenya Industry;0
2025-09-22;1;Peenya Industry;0
2025-09-22;2;Peenya Industry;0
2025-09-22;3;Peenya Industry;0
2025-09-22;4;Peenya Industry;0
2025-09-22;5;Peenya Industry;10
2025-09-22;6;Peenya Industry;47
2025-09-22;7;Peenya Industry;202
2025-09-22;8;Peenya Industry;349
2025-09-22;9;Peenya Industry;338
2025-09-22;10;Peenya Industry;206
2025-09-22;11;Peenya Industry;119
2025-09-22;12;Peenya Industry;105
2025-09-22;13;Peenya Industry;73
2025-09-22;14;Peenya Industry;94
2025-09-22;15;Peenya Industry;83
2025-09-22;16;Peenya Industry;121
2025-09-22;17;Peenya Industry;251
2025-09-22;18;Peenya Industry;360
2025-09-22;19;Peenya Industry;158
2025-09-22;20;Peenya Industry;78
2025-09-22;21;Peenya Industry;40
2025-09-22;22;Peenya Industry;19
2025-09-22;23;Peenya Industry;3
2025-09-22;0;Ragigudda;0
2025-09-22;1;Ragigudda;0
2025-09-22;2;Ragigudda;0
2025-09-22;3;Ragigudda;0
2025-09-22;4;Ragigudda;0
2025-09-22;5;Ragigudda;1
2025-09-22;6;Ragigudda;17
2025-09-22;7;Ragigudda;89
2025-09-22;8;Ragigudda;163
2025-09-22;9;Ragigudda;183
2025-09-22;10;Ragigudda;112
2025-09-22;11;Ragigudda;105
2025-09-22;12;Ragigudda;122
2025-09-22;13;Ragigudda;114
2025-09-22;14;Ragigudda;122
2025-09-22;15;Ragigudda;135
2025-09-22;16;Ragigudda;244
2025-09-22;17;Ragigudda;203
2025-09-22;18;Ragigudda;270
2025-09-22;19;Ragigudda;233
2025-09-22;20;Ragigudda;132
2025-09-22;21;Ragigudda;78
2025-09-22;22;Ragigudda;53
2025-09-22;23;Ragigudda;5
2025-09-22;0;Rajajinagar;0
2025-09-22;1;Rajajinagar;0
2025-09-22;2;Rajajinagar;0
2025-09-22;3;Rajajinagar;0
2025-09-22;4;Rajajinagar;23
2025-09-22;5;Rajajinagar;61
2025-09-22;6;Rajajinagar;233
2025-09-22;7;Rajajinagar;757
2025-09-22;8;Rajajinagar;1527
2025-09-22;9;Rajajinagar;1635
2025-09-22;10;Rajajinagar;981
2025-09-22;11;Rajajinagar;644
2025-09-22;12;Rajajinagar;507
2025-09-22;13;Rajajinagar;554
2025-09-22;14;Rajajinagar;519
2025-09-22;15;Rajajinagar;516
2025-09-22;16;Rajajinagar;532
2025-09-22;17;Rajajinagar;757
2025-09-22;18;Rajajinagar;940
2025-09-22;19;Rajajinagar;723
2025-09-22;20;Rajajinagar;608
2025-09-22;21;Rajajinagar;289
2025-09-22;22;Rajajinagar;162
2025-09-22;23;Rajajinagar;17
2025-09-22;0;Rajarajeshwari Nagar;0
2025-09-22;1;Rajarajeshwari Nagar;0
2025-09-22;2;Rajarajeshwari Nagar;0
2025-09-22;3;Rajarajeshwari Nagar;0
2025-09-22;4;Rajarajeshwari Nagar;3
2025-09-22;5;Rajarajeshwari Nagar;59
2025-09-22;6;Rajarajeshwari Nagar;153
2025-09-22;7;Rajarajeshwari Nagar;538
2025-09-22;8;Rajarajeshwari Nagar;990
2025-09-22;9;Rajarajeshwari Nagar;1037
2025-09-22;10;Rajarajeshwari Nagar;567
2025-09-22;11;Rajarajeshwari Nagar;383
2025-09-22;12;Rajarajeshwari Nagar;282
2025-09-22;13;Rajarajeshwari Nagar;286
2025-09-22;14;Rajarajeshwari Nagar;256
2025-09-22;15;Rajarajeshwari Nagar;227
2025-09-22;16;Rajarajeshwari Nagar;318
2025-09-22;17;Rajarajeshwari Nagar;326
2025-09-22;18;Rajarajeshwari Nagar;290
2025-09-22;19;Rajarajeshwari Nagar;361
2025-09-22;20;Rajarajeshwari Nagar;211
2025-09-22;21;Rajarajeshwari Nagar;145
2025-09-22;22;Rajarajeshwari Nagar;71
2025-09-22;23;Rajarajeshwari Nagar;10
2025-09-22;0;Rashtreeya Vidyalaya Road;0
2025-09-22;1;Rashtreeya Vidyalaya Road;0
2025-09-22;2;Rashtreeya Vidyalaya Road;0
2025-09-22;3;Rashtreeya Vidyalaya Road;0
2025-09-22;4;Rashtreeya Vidyalaya Road;5
2025-09-22;5;Rashtreeya Vidyalaya Road;57
2025-09-22;6;Rashtreeya Vidyalaya Road;116
2025-09-22;7;Rashtreeya Vidyalaya Road;389
2025-09-22;8;Rashtreeya Vidyalaya Road;738
2025-09-22;9;Rashtreeya Vidyalaya Road;735
2025-09-22;10;Rashtreeya Vidyalaya Road;507
2025-09-22;11;Rashtreeya Vidyalaya Road;386
2025-09-22;12;Rashtreeya Vidyalaya Road;346
2025-09-22;13;Rashtreeya Vidyalaya Road;357
2025-09-22;14;Rashtreeya Vidyalaya Road;437
2025-09-22;15;Rashtreeya Vidyalaya Road;441
2025-09-22;16;Rashtreeya Vidyalaya Road;584
